symbol,company_name,isin,report_date,promoter_total_pct,hufi_num,hufi_pct,nri_num,nri_pct,dir_num,dir_pct,kmp_num,kmp_pct,rel_num,rel_pct,trust_num,trust_pct,natural_num_sum,natural_pct_sum,other_indian_pct,other_foreign_pct,foreign_non_govt_pct,govt_pct,promoter_names_full_list,owner_flag,ai_review_needed,owner_flag_ai,ai_confidence,ai_reasoning,owner_flag_final,nse_fetch_status
HEROMOTOCO,,INE158A01026,2025-12-31,34.73,15,14.18,0,0.0,5,0.02,0,0.0,0,0.0,0,0.0,20,14.2,20.55,0.0,0.0,0.0,"VM TRUST|VM PERSONAL TRUST|VISHNU VAIBHAV INDUSTRIES PVT. LTD|VASUDHA DINODIA FAMILY TRUST|UKM TRUST|TRANSWEL VENTURES PRIVATE LIMITED (THROUGH VINOD AHUJA HUF)|TESSOLVE SEMICONDUCTORS PRIVATE LIMITED|TESSELLATE TECH VENTURES PVT. LTD.|T.K. STAINLESS STEEL SALES PRIVATE LIMITED|SURVAM TRUST|SURVAM PRIVATE LIMITED|SURVAM PARTNERS LLP – PARTNER|SURVAM INVESTMENTS PRIVATE LIMITED|SURVAM CORPORATE SERVICES PRIVATE LIMITED (THROUGH SURVAM PARTNERS LLP)|SUPRIA MUNJAL FAMILY TRUST|SUKALPIT ENTERPRISES PRIVATE LIMITED|SUHASRAAR SOLUTIONS LLP - PARTNER|STALWART SEASIDE LIVING PRIVATE LIMITED|STALWART OVERSEAS|STALWART LUXURY LIMITED|STALWART LIFESTYLE PRIVATE LIMITED|STALWART LEISURE PRIVATE LIMITED|STALWART EXPORTS PRIVATE LIMITED|STALWART ELECTROPLATING WORKS|STALWART CREATIONS|SSBD HOLDCO LIMITED|SPECTRUM AGROS PVT. LTD|SM PERSONAL TRUST|SKAIM GLOBAL VENTURES - PARTNER|SERVOLL ENTERPRISES PRIVATE LIMITED (THROUGH VINOD AHUJA HUF)|SERENDIPITY ARTS PRIVATE LIMITED|SARASWATI FINCAP PVT. LTD|SAAM PARTNERS LLP - PARTNER|RRM MANAGEMENT LLP|ROCKMAN INDUSTRIES LIMITED|RMFT PRIVATE LIMITED|RKMFT PRIVATE LIMITED|RK MUNJAL & SONS TRUST (RENU MUNJAL)|RITMAY BUILDERS PRIVATE LIMITED|RAMAN KANT MUNJAL AND SONS TRUST|RAMAN KANT & BROTHERS ASSOCIATES (AOP)|RAHUL MUNJAL TRUST|RAHUL MUNJAL BUSINESS TRUST|QUEEN BUILDING SOLUTIONS PRIVATE LIMITED|QUBO SMART LIVING PRIVATE LIMITED|PRUMOD SYSTEMS LLP - PARTNER|PM INFOSOFT PRIVATE LIMITED|PAWAN MUNJAL TRUST|PAWAN MUNJAL FAMILY TRUST (PAWAN MUNJAL & ANIESHA MUNJAL)|PAN MINING PRIVATE LIMITED|PAL FARMS PRIVATE LIMITED (THROUGH VINOD AHUJA HUF)|NAPINO TECH VENTURES PRIVATE LIMITED|NAPINO DOMINO MECHATRONICS PRIVATE LIMITED|NAPINO CONTROL SYSTEMS PRIVATE LIMITED|NAPINO CONTINENTAL VEHICLE ELECTRONICS PRIVATE LIMITED|NAPINO AUTO AND ELECTRONICS LTD|MUNJAL FAMILY TRUST|MUNJAL ACME PACKAGING SYSTEMS PRIVATE LIMITED|LINKLIGHT VENTURES LLP - PARTNER|KHOSLAS – PARTNER|KHOSLA OVERSEAS PRIVATE LIMITED|IVY PARTNER VENTURE - PARTNER|IVY ICON SOLUTIONS LLP - PARTNER|INGENIOUS APPLIANCES & PACKAGING PVT. LTD.|HEROX PRIVATE LIMITED|HERO VENTURE TRUST|HERO REALTY AND INFRA PRIVATE LIMITED|HERO INVESTCORP PRIVATE LIMITED|HERO INNOVATION VENTURES AND ENTERPRISES PRIVATE LIMITED|HERO HOMES FINANCE PRIVATE LIMITEDV|HERO HOLDINGS - PARTNER|HERO GRACE SOLUTIONS LLP - PARTNER|HERO FUTURE ENERGIES GLOBAL LIMITED|HERO FINCORP LIMITED|HERO ENTERPRISE VENTURES PRIVATE LIMITED|HERO ENTERPRISE PARTNER VENTURES - PARTNER|HERO ELECTRONIX PRIVATE LIMITED (THROUGH BMOP)|HERO CORPORATION PRIVATE LIMITED|GLOBAL IVY VENTURES LLP - PARTNER|G&G POLYMAC PRIVATE LIMITED|FOODCRAFT INDIA PRIVATE LIMITED|FAZILKA COTTON & SYNTHETICS LTD|ETERNAL DESIGN PRIVATE LIMITED|ELVY LIFESTYLE PRIVATE LIMITED|EASY BILL PRIVATE LIMITED|DREAMSMITHS EXIM PRIVATE LIMITED|COSMIC KITCHEN PRIVATE LIMITED|COSMIC APA LLP – PARTNER|CONFIDRESS - PARTNER|CHOCOLATE TECHNOLOGIES PRIVATE LIMITED|CHOCOLATE PROPERTIES PRIVATE LIMITED|CHOCOLATE HOSPITALITY PRIVATE LIMITED|BMU INCUBATION FOUNDATION|BMLM SYSTEMS LLP - PARTNER|BML INVESTMENTS PRIVATE LIMITED|BML EDUCORP SERVICES|BM MUNJAL ENERGIES PRIVATE LIMITED|BAHADUR CHAND INVESTMENTS PVT LTD|ARBUTUS LIMITED|ANNUVRAT MUNJAL FAMILY TRUST|AMFT PRIVATE LIMITED|AM PERSONAL TRUST|AKM TRUST|AHUJA HORTICULTURE FARMS PRIVATE LIMITED (THROUGH VINOD AHUJA HUF)|ADVANTEDGE TECHNOLOGY PARTNERS PRIVATE LIMITED|ADVANTEDGE INVESTMENT ADVISORS LLP – PARTNER|ACIC BMU FOUNDATION|ABHIMANYU MUNJAL TRUST|VIPIN RAHEJA HUF|VINOD AHUJA HUF|VINOD AHUJA|VIDUR MUNJAL|VEENA ABBI|VASUDHA DINODIA|VANDANA RAHEJA|UJJWAL MUNJAL HUF|UJJWAL MUNJAL|SUPRIA  MUNJAL|SUNIL KANT MUNJAL|SUNIL KANT & SONS (HUF)|SUMAN KANT MUNJAL (AS A KARTA OF HUF)|SUMAN KANT MUNJAL|SAVITA GROVER|RITA KAPOOR|RENUKA  MUNJAL|RENU MUNJAL|REKHA MUNJAL|REKHA GHAI|RAMAN KANT & SONS HUF|RAJEEV AHUJA|RAHUL MUNJAL|RADHIKA UPPAL|PAWAN MUNJAL, RENU MUNJAL AND SUMAN KANT MUNJAL (ON BEHALF OF BMOP, PARTNERSHIP FIRM)|PAWAN MUNJAL (AS A KARTA OF HUF)|PAWAN MUNJAL|LOVE KUMAR KHOSLA|GEETA ANAND|BINDU GUPTA|ANNUVRAT MUNJAL|ANIESHA MUNJAL|AKSHAY MUNJAL HUF|AKSHAY MUNJAL|ABHIMANYU MUNJAL",owner_confirmed_individual_and_director,False,,,,OWNER,ok
HEXT,,INE093A01041,2025-12-31,74.3,0,0.0,0,0.0,1,0.46,2,0.02,0,0.0,0,0.0,3,0.48,0.0,74.3,74.3,0.0,Hexaware Global Limited|CA Silkie Investments|CA Sebright Investments|CA MAGNUM HOLDINGS|CA Houdan Investments|CA Ancona Investments,excluded_no_natural_no_holding,False,,,,NOT_OWNER,ok
HFCL,,INE548A01028,2025-12-31,28.29,3,0.13,0,0.0,2,0.0,2,0.12,1,0.0,0,0.0,8,0.25,28.16,0.0,0.0,0.0,"VINSAN BROTHERS PRIVATE LIMITED|VANAIK INVESTORS LTD|SUVRAT TRADING CO. LTD|SATELLITE FINANCE PVT. LTD|ROSEMARY  COMMODITIES LLP|PRANATHARTHI VENTURES PVT. LTD|OWM RENEW LLP|OWM LOGIPARK VARANASI LLP|OWM LOGIPARK GZB LLP|OSWAL WOLLEN MILLS LIMITED|OSWAL LOGIPARK PVT. LTD.|OFFSPRING PROJECTS PVT LTD|OFFSPRING INFRATECH PVT LIMITED|NEXTWAVE COMMUNICATIONS PRIVATE LIMITED|NEXG DEVICES PRIVATE LIMITED|NAHAR GROWTH FUND PVT.LTD.|MNVPL PROJECTS PRIVATE LIMITED|MNV ALLIANCES PRIVATE LIMITED|MN VENTURES PRIVATE LIMITED|MN TELEVENTURES PRIVATE LIMITED|MN TELEVENTURES LLP|MEDIA MATRIX WORLDWIDE LIMITED|MEDIA MATRIX ENTERPRISES PRIVATE LIMITED|LOGIPARK PATNA PVT LTD|LOGIPARK MORADABAD PRIVATE LIMITED|LOGIPARK JORHAT PRIVATE LIMITED|LOGIPARK GHAZIABAD PVT. LTD.|LOGIPARK BHAGALPUR PRIVATE LIMITED|KRISHIV VENTURES PVT LTD|KMRA ASSOCIATES LLP|J.L. GROWTH FUND LIMITED|HAIRDRAMACO INDIA PRIVATE LIMITED|FITCORE TECH-SOLUTIONS PRIVATE LIMITED|EXITECH VENTURES PRIVATE LIMITED|EXICOM TELE-SYSTEMS LIMITED|EXICOM POWER SYSTEMS PRIVATE LIMITED|EXICOM ENERGY SYSTEMS PRIVATE LIMITED|EVANSER SPACES LLP|DAFFODIL HOTELS PRIVATE LIMITED|CENTURION ENTERPRISE PRIVATE LIMITED|BHUBANESHWAR LOGIPARK PVT LTD|ATAM VALLABH FINANCIERS LTD.|ABROTEX APPARELS PVT LTD|ABHILASH GROWTH FUND PVT LTD|TRITIUM POWER SOLUTIONS, USA|TRITIUM POWER SOLUTIONS, UK|TRITIUM POWER SOLUTIONS, PTY AUSTRALIA|TRITIUM NEXGEN SOLUTIONS BV, NEHTERLANDS|SHARE SQUARE PROPERTIES LLC|SHARE SQUARE LLC FZ|SHARE SQUARE INVESTMENTS LLC|RESOLUTE VENTURES DMCC|HORIZON TELE-SYSTEMS SDN BHD|HORIZON POWER SOLUTION LLC-FZ, DUBAI|HAIR DRAMA INTERNATIONAL TRADING LLC|HAIR DRAMA FASHION FZCO|HAIR DRAMA  USA INC.|EXICOM TELE SINGAPORE PTD LTD|EXICOM POWER SOLUTIONS BV, NETHERLANDS|RISHABH OSWAL|PUSHPA DEVI MALOO|PRIYANKA SANGHI|NEHA NAHATA|MANISHA OSWAL|MAHENDRA NAHATA HUF|MAHENDRA NAHATA|KRISHIV NAHATA|KANCHAN DEVI CHORARIA|KAMAL OSWAL|JAI KUMAR CHORARIA HUF|JAI KUMAR CHORARIA|DHANPAT SINGH CHORARIA HUF|DHANPAT SINGH CHORARIA|BIJAY KUMAR CHORARIA HUF|BIJAY KUMAR CHORARIA|ANANT NAHATA|ABHINAV OSWAL|AARIV NAHATA",owner_confirmed_individual_and_director,False,,,,OWNER,ok
HGINFRA,,INE926X01010,2025-12-31,71.78,8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.0,71.78,0.0,0.0,0.0,Vijendra Singh Family Trust|Harendra Singh Family Trust|Girishpal Singh Family Trust|Vijendra Singh|Vaibhav Choudhary|Poonam Singh|Nisha Singh|Hodal Singh|Harendra Singh Huf|Harendra Singh|Girishpal Singh,owner_confirmed_individual,False,,,,OWNER,ok
HINDALCO,,INE038A01020,2025-12-31,34.64,5,0.11,0,0.0,3,0.01,3,0.05,0,0.0,0,0.0,11,0.17,33.89,0.65,0.65,0.23,TRUSTEE HOLDING SHARES UNDER THE SCHEME OF MERGER OF HIL/IGCL/IGFL ON BEHALF OF HINDALCO|PILANI INVESTMENT AND INDUSTRIES|IGH HOLDINGS PRIVATE LIMITED|GRASIM INDUSTRIES LTD|GLOBAL HOLDINGS PRIVATE LIMITED|BIRLA INSTITUTE OF TECHNOLOGY AND SCIENCE|BIRLA GROUP HOLDINGS PRIVATE LIMITED|Surya Kiran Investments Pte Ltd|PT Indo Bharat Rayon|PT Elegant Textile Industry|P T Sunrise Bumi Textiles|VASAVADATTA BAJAJ|RAJASHREE BIRLA|NEERJA BIRLA|KUMAR MANGALAM BIRLA|ADITYA VIKRAM KUMAR MANGALAM BIRLA HUF,owner_confirmed_individual_and_director,False,,,,OWNER,ok
HINDCOPPER,,INE531E01026,2026-03-31,66.14,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,66.14,President of India,excluded_state_dominant,False,,,,NOT_OWNER,ok
HINDPETRO,,INE094A01015,2026-03-31,54.9,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,3,0.0,54.9,0.0,0.0,0.0,Oil And Natural Gas Corporation Limited|PRESIDENT OF INDIA,owner_confirmed_director_only,False,,,,OWNER,ok
HINDUNILVR,,INE030A01027,2025-12-31,61.9,0,0.0,0,0.0,4,0.01,0,0.0,0,0.0,0,0.0,4,0.01,0.0,61.9,61.9,0.0,UNILEVER UK&CN HOLDINGS LIMITED|UNILEVER SOUTH INDIA ESTATES LIMITED|UNILEVER PLC|UNILEVER OVERSEAS HOLDINGS B V|UNILEVER OVERSEAS HOLDINGS AG|UNILEVER GROUP LIMITED|UNILEVER ASSAM ESTATES LIMITED,excluded_no_natural_no_holding,False,,,,NOT_OWNER,ok
HINDZINC,,INE267A01025,2025-12-31,61.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.84,0.0,0.0,27.92,VEDANTA LIMITED|PRESIDENT OF INDIA - A/C HINDUSTAN ZINC LTD .,excluded_state_dominant,False,,,,NOT_OWNER,ok
HLEGLAS,,INE461D01028,2025-12-31,65.64,7,65.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,65.64,0.0,0.0,0.0,0.0,Swara Rajeev Patel|Priti Himanshubhai Patel|Nilesh Khushalbhai Patel|Kishoriben Nilesh Patel|Himanshu Khushalbhai Patel|Harsh Himanshubhai Patel|Aalap Nilesh Patel,owner_confirmed_individual,False,,,,OWNER,ok
HONASA,,INE0J5401028,2025-12-31,35.54,4,35.54,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,5,35.54,0.0,0.0,0.0,0.0,VARUN ALAGH (As a trustee of Varun Alagh Trust)|UNDERNEAT CLOTHING PRIVATE LIMITED|RAK FITNESS CONSUMER PRIVATE LIMITED|PRINTECH INDIA|GHAZAL ALAGH LLP|GHAZAL ALAGH (As a trustee of Ghazal Alagh Trust)|AYAAGA VENTURES LLP|VARUN ALAGH|SUNITA SAHNI|SAHIBA CHAUHAN|MUKESH ALAGH|KAILASH SAHNI & FAMILY HUF|KAILASH SAHANI|JASPAL ALAGH|GHAZAL ALAGH|CHIRAG SAHANI|AYAAN ALAGH|AGASTYA ALAGH,owner_confirmed_individual_and_director,False,,,,OWNER,ok
HONAUT,,INE671A01010,2025-12-31,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,75.0,75.0,0.0,HAIL Mauritius Limited,ambiguous_holding_foreign,True,ai_mnc,0.99,HAIL Mauritius Limited = 米国 Honeywell International の Mauritius 子会社,NOT_OWNER,ok
HSCL,,INE019C01026,2026-03-31,52.5,7,15.45,0,0.0,0,0.0,6,0.26,0,0.0,0,0.0,13,15.71,37.04,0.0,0.0,0.0,MODERN HI-RISE PRIVATE LIMITED|HIMADRI CREDIT AND FINANCE LTD|SHYAM SUNDAR CHOUDHARY|SHUBHANGM CHOUDHARY|SHIKHA CHOUDHARY|SHEELA DEVI CHOUDHARY|SAMRIDH CHOUDHARY|RINKU CHOUDHARY|ANURAG CHOUDHARY|ANOOSHKA C BATHWAL|AMRITESH CHOUDHARY|AMIT CHOUDHARY,owner_confirmed_individual_and_director,False,,,,OWNER,ok
HUDCO,,INE031A01017,2026-03-31,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,75.0,The President Of India Through Secretary Ministry of Housing And Urban Affairs|The President Of India Through Secretary Ministry Of Rural Development,excluded_state_dominant,False,,,,NOT_OWNER,ok
HYUNDAI,,INE0V6F01027,2025-12-31,82.5,0,0.0,0,0.0,4,0.0,1,0.0,0,0.0,0,0.0,5,0.0,0.0,82.5,82.5,0.0,"THE KOREA ECONOMIC DAILY|SUPERNAL, LLC|ROBOTICS AND AI INSTITUTE|PT HYUNDAI MOTORS INDONESIA|PT HYUNDAI MOTOR MANUFACTURING INDONESIA|MOTIONAL AD LLC|MOCEAN CO., LTD.|MANIV REVEL CO-INVESTMENT, LLC.|LIMITED LIABILITY COMPANY HYUNDAI TRUCK & BUS RUS|KOREA ELECTRIC VEHICLE CHARGING SERVICE CO.,LTD.|KIA CORPORATION|JEONBUK HYUNDAI MOTORS FC CO.,LTD.|ILJIN BEARING|IGNITE CO., LTD.|Hyundai Connected Mobility Middle East and Africa Information Technology L.L.C|HYUNDAI WIA CORPORATION|HYUNDAI WIA AUTOMOTIVE ENGINE COMPANY|HYUNDAI TRUCK & BUS (CHINA) CO., LTD.|HYUNDAI TRANSYS INC.|HYUNDAI TRANSYS (SHANDONG) CO., LTD|HYUNDAI TRANSLEAD, INC|HYUNDAI THANH CONG VIET NAM AUTO MANUFACTURING CORPORATION|HYUNDAI THANH CONG VIET NAM AUTO JOINT VENTURE JOINT STOCK COMPANY|HYUNDAI THANH CONG COMMERCIAL VEHICLE JOINT STOCK COMPANY|HYUNDAI ROTEM COMPANY|HYUNDAI PARTECS CO.,LTD.|HYUNDAI NGV COMPANY LTD.|HYUNDAI MOTOR UK LIMITED|HYUNDAI MOTOR SWEDEN AB|HYUNDAI MOTOR SECURITIES CO.,LTD.|HYUNDAI MOTOR POLAND SP. Z O.O.|HYUNDAI MOTOR PHILIPPINES, INC.|HYUNDAI MOTOR NETHERLANDS B.V.|HYUNDAI MOTOR MIDDLE EAST AND AFRICA L.L.C|HYUNDAI MOTOR MANUFACTURING RUS LLC|HYUNDAI MOTOR MANUFACTURING MIDDLE EAST|HYUNDAI MOTOR MANUFACTURING CZECH, S.R.O.|HYUNDAI MOTOR INVESTMENT, INC|HYUNDAI MOTOR GROUP INNOVATION CENTER IN SINGAPORE PTE. LTD.|HYUNDAI MOTOR GROUP CHINA, LTD.|HYUNDAI MOTOR FRANCE SAS|HYUNDAI MOTOR EUROPE TECHNICAL CENTER GMBH|HYUNDAI MOTOR EUROPE GMBH|HYUNDAI MOTOR ESPANA S.L.U|HYUNDAI MOTOR DEUTSCHLAND GMBH|HYUNDAI MOTOR DE MEXICO S DE RL DE CV|HYUNDAI MOTOR CZECH S.R.O.|HYUNDAI MOTOR COMPANY ITALY S.R.L|HYUNDAI MOTOR COMPANY AUSTRALIA PTY LIMITED|HYUNDAI MOTOR COMPANY|HYUNDAI MOTOR COMMONWEALTH OF INDEPENDENT STATES B.V|HYUNDAI MOTOR BUSINESS SERVICES COMPANY|HYUNDAI MOTOR BRASIL MONTADORA DE AUTOMOVEIS LTDA|HYUNDAI MOTOR AMERICA|HYUNDAI MOBIS CO.,LTD.|HYUNDAI MOBILITY THAILAND CO., LTD.|HYUNDAI MOBILITY MANUFACTURING (THAILAND) CO., LTD.|HYUNDAI MOBILITY JAPAN R&D CENTER CO.,LTD|HYUNDAI MOBILITY JAPAN CO.,LTD.|HYUNDAI KEFICO CORPORATION|HYUNDAI HYDROGEN MOBILITY AG|HYUNDAI ENGINEERING AND CONSTRUCTION CO., LTD|HYUNDAI CONNECTED MOBILITY GMBH|HYUNDAI COMMERCIAL INC.|HYUNDAI CARD CO.,LTD.|HYUNDAI CAPITAL SERVICES INC.|HYUNDAI CAPITAL CANADA INC.|HYUNDAI AUTOEVER CORP|HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS.|HYUNDAI AMERICA TECHNICAL CENTER, INC.|HYDROGENIC ENERGY FUND 1,L.P|HYDROGEN ENERGY NETWORK CO. LTD.|HTWO GUANGZHOU CO.,LTD|HMGS LTD|HMG GLOBAL LLC|HAEVICHI HOTELS & RESORTS CO., LTD.|HAEVICHI COUNTRY CLUB CO.,LTD.|GENESIS MOTOR SALES(SHANGHAI) CO. LTD.|GENESIS MOTOR EUROPE GMBH|CoMo China Co.,Ltd.|CHINA MOBILITY FUND, L.P.|CHINA MILLENNIUM CORPORATION III, LTD.|CHINA MILLENNIUM CORPORATION II, LTD.|CHINA MILLENNIUM CORPORATION I, LTD.|BNSOFT CO.,LTD.|BEIJING JINGXIAN MOTOR SAFEGUARD SERVICE CO., LTD.|BEIJING HYUNDAI TRANSYS TRANSMISSION CO.,LTD|BEIJING HYUNDAI MOTOR COMPANY|AIRPLUG INC.|AI ALLIANCE, LLC|42DOT INC.",excluded_no_natural_no_holding,False,,,,NOT_OWNER,ok
ICICIAMC,,INE346A01027,2025-12-31,87.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,34.59,0.0,"The ICICI Foundation for Inclusive Growth|Rajasthan Asset Management Company Private Limited|OTC Exchange of India|India Infradebt Limited|ICICI Venture Funds Management Company Limited|ICICI Trusteeship Services Limited|ICICI Securities Primary Dealership Limited|ICICI Securities Limited|ICICI Prudential Trust Limited|ICICI Prudential Pension Funds Management Company Limited|ICICI Prudential Life Insurance Company Limited|ICICI Lombard General Insurance Company Limited|ICICI Investment Management Company Limited|ICICI Home Finance Company Limited|I-Process Services (India) Limited|Staple Limited|Sri Han Suria Sdn. Bhd.|Shenzhen Prudential Technology Limited|Pulse Ecosystems Pte. Ltd.|Prudential plc|Prudential Vietnam Assurance Private Limited|Prudential Technology and Services India Private Limited|Prudential Singapore Holdings Pte. Limited|Prudential Services Singapore Pte. Ltd.|Prudential Services Philippines Corporation|Prudential Services Asia Sdn. Bhd.|Prudential Mauritius Holdings Limited|Prudential Life Assurance (Thailand) Public Company Limited|Prudential Life Assurance (Lao) Company Limited|Prudential Investment Management Private Limited|Prudential Holdings Limited|Prudential Financial Advisers Singapore Pte. Ltd.|Prudential Enterprise Management (Beijing) Co., Ltd|Prudential Corporation Asia Limited|Prudential Bermuda Re ISA, Ltd.|Prudential Bermuda ISAC Ltd.|Prudential BSN Takaful Berhad|Prudential Assurance Malaysia Berhad|Prudential Assurance Company Singapore Pte Limited|Prudential (Cambodia) Life Assurance Plc|Prudence Foundation|Pru Life Insurance Corporation of U.K.|PT. Prudential Life Assurance|PT. Eastspring Investments Indonesia|PT Prudential Sharia Life Assurance|PCA Life Assurance Co., Ltd|PCA IP Services Limited|North Sathorn Holdings Company Limited|ICICI Securities Inc.|ICICI Securities Holdings Inc.|ICICI International Limited|ICICI Bank UK PLC|ICICI Bank Canada|Eastspring Singapore Alternatives VCC|Eastspring Securities Investment Trust Co., Ltd.|Eastspring Overseas Investment Fund Management (Shanghai) Company Limited|Eastspring Investments Services Pte. Ltd.|Eastspring Investments Limited|Eastspring Investments India Infrastructure Equity Open Limited|Eastspring Investments India Equity Open Limited|Eastspring Investments India Consumer Equity Open Limited|Eastspring Investments Incorporated|Eastspring Investments Group Pte. Ltd.|Eastspring Investments Fund Management Limited Liability Company|Eastspring Investments Berhad|Eastspring Investments (Singapore) Limited|Eastspring Investments (Luxembourg) S.A.|Eastspring Investments (Hong Kong) Limited|Eastspring Investment Management (Shanghai) Company Limited|Eastspring Asset Management (Thailand) Co., Ltd.|Eastspring Al-Wara' Investments Berhad|CITIC-Prudential Life Insurance Company Limited|CITIC-Prudential Fund Management Company Limited|BOCI-Prudential Trustee Limited|BOCI-Prudential Asset Management Limited|ICICI BANK LTD|PRUDENTIAL CORPORATION HOLDINGS LIMITED",excluded_no_natural_no_holding,False,,,,NOT_OWNER,ok
ICICIGI,,INE765G01017,2025-12-31,51.31,0,0.0,0,0.0,3,0.0,2,0.05,0,0.0,0,0.0,5,0.05,0.0,0.0,0.0,0.0,INDIA INFRADEBT LIMITED|ICICI VENTURE FUNDS MANAGEMENT COMPANY LIMITED|ICICI TRUSTEESHIP SERVICES LIMITED|ICICI SECURITIES PRIMARY DEALERSHIP LIMITED|ICICI SECURITIES LIMITED|ICICI SECURITIES INC|ICICI SECURITIES HOLDINGS INC|ICICI PRUDENTIAL TRUST LIMITED|ICICI PRUDENTIAL PENSION FUNDS MANAGEMENT COMPANY LIMITED|ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED|ICICI PRUDENTIAL ASSET MANAGEMENT COMPANY LIMITED|ICICI INVESTMENT MANAGEMENT COMPANY LIMITED|ICICI INTERNATIONAL LIMITED|ICICI HOME FINANCE COMPANY LIMITED|ICICI BANK UK PLC|ICICI BANK CANADA|I-PROCESS SERVICES (INDIA) PRIVATE LIMITED|ICICI BANK LIMITED,owner_confirmed_director_only,False,,,,OWNER,ok
ICICIPRULI,,INE726G01019,2025-12-31,72.88,0,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,3,0.0,0.0,21.93,21.93,0.0,PRUDENTIAL CORPORATION HOLDINGS LIMITED|ICICI BANK LIMITED,owner_confirmed_director_only,False,,,,OWNER,ok
ICIL,,INE483B01026,2025-12-31,58.74,7,6.96,1,2.65,4,0.07,0,0.0,0,0.0,0,0.0,12,9.68,17.82,31.31,31.31,0.0,Yarntex Exports Ltd|Slab Promoters Private Limited|Rini Investment And Finance Private Limited|Margo Finance Limited|Indocount Securities Limited|Sandridge Investments Limited|Shikha Jain|Sunita Jaipuria|Shivani Patodia|Neha Singhvi|Mohit Anilkumar Jain|Gayatri Devi Jain|Anil Kumar Jain Huf|Anil Kumar Jain,owner_confirmed_individual_and_director,False,,,,OWNER,ok
IDBI,,INE008A01015,2025-12-31,94.71,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,45.49,LIFE INSURANCE CORPORATION OF INDIA|PRESIDENT OF INDIA,excluded_state_dominant,False,,,,NOT_OWNER,ok
IDEA,,INE669E01016,2026-03-31,25.64,1,0.09,0,0.0,5,0.0,2,0.0,0,0.0,0,0.0,8,0.09,6.54,19.01,19.01,49.0,USHA MARTIN TELEMATICS LIMITED|PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED|OMEGA TELECOM HOLDINGS PRIVATE LIMITED|IGH HOLDINGS PRIVATE LIMITED|HINDALCO INDUSTRIES LIMITED|GRASIM INDUSTRIES LIMITED|BIRLA GROUP HOLDINGS PRIVATE LIMITED|VODAFONE TELECOMMUNICATIONS (INDIA) LIMITED|TRANS CRYSTAL LTD.|PRIME METALS LTD|ORIANA INVESTMENTS PTE LTD|MOBILVEST|EURO PACIFIC SECURITIES LTD|ELAINE INVESTMENTS PTE LTD|CC II (MAURITIUS) INC|ASIAN TELECOMMUNICATIONS INVESTMENTS (MAURITIUS) LIMITED|AL-AMIN INVESTMENTS LTD|Kumar Mangalam Birla|Department of Investment and Public Asset Management,excluded_state_dominant,False,,,,NOT_OWNER,ok
IDEAFORGE,,INE349Y01013,2025-12-31,33.36,7,28.94,2,4.41,0,0.0,2,0.77,0,0.0,0,0.0,11,34.12,0.0,0.0,0.0,0.0,Sujata Vemuri|Ravi Sriramakrishna Bhagavatula|Vipul Joshi|Venu Joshi|Varnika Singh|Tarun Singh|Sunila Joshi|Sadhana Sah Mehta|Rukmani Sah Mehta|Rohit Singh|Rishi Pal Singh|Ranjeet Singh|Ramesh Kumar Bhat|Rahul  Singh|Priyanka Mohnot|One Alpha Project LLP|Nirupma Singh|Neha Joshi|Neha Chauhan|Mrinal  Joshi|Manju Mehta|Jatin Singh|Hotel Evelyn|Chougain Infrastructures Private Limited|Ashish Ramesh Bhat|Asha Singh|Arun Mehta|Ankit  Mehta|Aarini Sah Mehta,owner_confirmed_individual_and_director,False,,,,OWNER,ok
IFBIND,,INE559A01017,2025-12-31,74.96,2,0.72,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,3,0.77,74.24,0.0,0.0,0.0,Zim Properties Private Limited|Windsor Marketiers Private Limited|Special Drinks Private Limited|Shubh Engineering Limited|Nurpur Gases Private Limited|Mac Consultants Private Limited|Lupin Agencies Private Limited|IFB Automotive Private Limited|IFB Agro Industries Limited|CPL Projects Limited|CPL Industries Limited|Asansol Bottling & Packaging Company Private Limited|Preombada Nag|Bikramjit Nag,owner_confirmed_individual_and_director,False,,,,OWNER,ok
